,Tweet_ID,Username,User_ID,DateTime,Text,Reply_to,Hashtag,Reply,Retweet,Like
22,2283e858e812d838de905228f64bd76959c32d61e14dbf323f9a1286fa4f34b4,تَلخ مِثلِ دودِ سیگار ...,@alighasemi511,2022-07-21 16:31:45,از روی روغن هایی که ماشینا شاشیدن حدس میزنم یا مکانیکی یا صافکاری یا تعویض روغنی داری ویا هم مارو ایسگاه کردی,['@Amiirjf'],,1,,1
23,19808ee0c11efad47e0db6e4e2c012448dbf685263120d61b8085472e1d2f854,Wandering Ali,@Ali__Mhr,2022-07-21 15:43:02,حاجی باید برم تعویض روغنی امروز / فردا نباید میدیم اینو الان ,['@MehrdadSarabi'],,,,1
24,3513453a5a5fb8e52caf27dfe4aeb5518d1f54cad235fd3f7c2d090650814d5b,ژولیوس,@BarchyLyrda,2022-07-21 14:02:01,تعویض روغنی,"['@Amiirjf', '@hstm_84']",,,,
25,ee3925b6ef0927ef4803b47216d29a3ef2ba6ecb45972ab26a5cbab441415ea7,ماهِ شَبِ چهاردَه,@immasom_,2022-07-20 20:00:20,تعویض روغنی؟ ,['@Amiirjf'],,1,,1
26,5f908deabfa186963b50bd8baa421183d745c4f90b8a12552f080b605262ef4c,حُورآشوُنَم,@azimi_hoora,2022-07-20 19:52:18,"تعمیرات ماشین
چمیدونم تعویض روغنی؟ 
اسمش رو کامل نمیدونم",['@Amiirjf'],,1,,1
27,f1b6a69e76eeae17016fb651c23965fcb5d5d25b9a247ae5b7f23ab5fb4881bf,رودخانه کور,@blindriverr,2022-07-20 19:03:41,یاد اون دوتا برادر افتادم که تعویض روغنی می‌زنن طبقه۲)),['@mona_esfahani'],,1,,2
28,7f2189278333c97376c034d51381ddb68ac2a5b114b71476a710d4e533ebafa1,تخم دو زرده,@tokhm2zarde,2022-07-20 13:21:54,"روغن سوخته ها رو از تعویض روغنی ها میخرن. تصفیه میکنن
دوباره با بسته بندی جدید وارد بازار میکنن

هر بشکه روغن سوخته حدود ۳میلیون قیمتشه",['@Aliit69774051'],,1,,1
29,d418393e864beb0dfba87a0f0b3a9f93919e0c24d1c0e7b44b5ea53731d30a92,Saman,@samanshp,2022-07-20 05:12:05,بدترین جای ممکن:)) کنار یه تعویض روغنی. سلطان مارکتینگه ولی,"['@Entex', '@NanniMorettii']",,2,,1
30,f25ac922a807ac593f7273a588c2f40d8728301c6948d55a04cb2dc0dbcf47b7,Reza,@rezaabdolmalaki,2022-07-20 02:05:18,همین بلا رو سر ماشین من آوردن ،مسافرت جنوب چون زیادی حساس بودم به ماشین و ماشین تازه بود  نخواستم تعویض روغنش عقب بیافته،تعویض روغن کردم و پانصد کیلومتر اونطرف تر تو جاده ماشینم چراغ روغنش روشن شد و بابدبختی رسیدیم ،رفتم تعویض روغنی فقط یک لیتر چسب تو ماشین بود،ماشین هم روغن سوزی,"['@ChannelHitch', '@Maleficent_f']",,1,,1
31,c8b3750635323fe2964e7367ac6958fe434081ddd9a267bd65e953685b30a327,HADI ✪,@Hadi665H,2022-07-19 21:26:27,"با هر دوز و کلکی که بود رفتم از تعویض روغنی ای که باعث شده بود ماشینم یاتاقان بزنه، فاکتور گرفتم 
از فردا شکایت رو شروع میکنم، ۵۶ تومنم رو از حلقش میکشم بیرون

پ.ن: امارشو گرفتم سال قبلم به یه بنده خدایی ۵۰ تومن سر جبران خسارت همین یاتاقان داده بود",,,2,,27
32,43c78dc2d8aab02733f47daaeca9001fffd5fdf51e4afb71a8bd022bb507245f,امیرز,@4m1r4m,2022-07-19 20:02:55,"کنید لا دست این جماعت.
پیشنهاد من اینه کارای فنی رو بسپرید به یکی دیگه چون اگه خودتون پیگیری کنید معمولا به گا میرید.
اینایی که با ماشین سر و کار دارن یعنی ۷۰ درصد مغازه‌های خیابون از آپاراتی تا مکانیکی و تعویض روغنی و باطریسازی هم خوب نون در میارن.
فقط اینکه دعا کنید گیر/",,,1,,37
33,82e3c43d5c231a8cf20b9f535e7bb409b27d3574b4d45e046f27ea6a8f58aff0,امیرز,@4m1r4m,2022-07-19 20:02:50,"یک نکته‌ی جالبی بهتون بگم دوستان.
ببینید اساسا مقوله‌ی مشاغل جدای از تفاوت واحد صنفیشون به شدت کیری و حال‌بهم‌زن و کثیفند.
یعنی شما با خودت ممکنه فکر کنی مکانیکی کثیفه ولی فقط کافیه یکبار سینک ظرفشویی یک کافه یا رستوران رو ببینی تا متوجه بشی چال تعویض روغنی تو شوش به مراتب تمیز‌/",,,3,10,94
34,fc1e71a2ee65f145d7573ab00b623d9be02676fa727565bacdd0427fbe57050b,ali nouri,@aliiinouriii,2022-07-19 17:26:18,دوست دارم یه تعویض روغنی شیک تو شمرون داشته باشم.,,,,,2
35,58844fba29a04f14ca036f2a848f9259cd78059613b27dbf305c69125b487094,بابابزرگ,@Mehrab235743681,2022-07-19 16:06:27,خب ببین شما اول لباس میپوشی بد درخونرو باز میکنی میری بیرون تو خیابون نگاه میکنی هرجا ک نوشته بود تعویض روغنی وامیستی میری میگی روغن ایرانول ۱۶ هزار میخوام اگر داشت میگیری ۴ لیتره میاری بهرجا ک خاستی میمالی نرم کننده هست جرمارم میبره عمر شم بالاس تو آفتاب راحت ۵ روز جوابه,['@_Rimo__'],,,,
36,ff28828d95cacc3a10810beb3abbbc51e7ce5517a709a383820ce9c2b4714447,علیرضا زمانی,@al_zamani_ir,2022-07-19 07:45:51,در تعویض روغنی,['@asanati61'],,1,,1
37,103c19e77a3d1ab140939c441457937501d63ea79a2451f3a6d3403eb6f56549,گل آقا,@frhad12085895,2022-07-18 22:55:46,تعویض روغنی اصغر آپاراتی,"['@Bahar__1997', '@_RRISK_']",,,,1
38,fa6ab8234039bdecf6a268c8ece837aaff78a5d84f0ce864aa900a8b0109ff1f,مهسام,@Mahsamm_694,2022-07-18 19:06:53,"تبریک میگم.
تعویض روغنی زدین؟",['@asanati61'],,1,,
39,05b6d18f31bda5eec1e1fa644da1c1fc84f49c13a357b219cdcdb94b9718bdcc,ساتیار,@scallerr,2022-07-18 17:10:10,ادرسشو میگم خیلی شبی تعویض روغنی که میرم جواهری سمت کوروش میشه,['@itssabouteme'],,1,,
40,620d5107dd137ba31a39bfee8cb32c00936a13eb81f7778d869720b85f1f7320,ساتیار,@scallerr,2022-07-18 16:18:52,تعویض روغنی نبش جواهری؟,['@itssabouteme'],,1,,
41,8500c7b9697633cd1bac3cecc4e61bf583efdc18b6d0bfc628abaa6f055e973d,پارادوکس,@Solgi1994,2022-07-18 15:38:27,تعویض روغنی کار میکنی,"['@AhwKwchwlw', '@_zizigoloo_']",,1,,1
42,2a72dc1271d0952dfb2039944ba9963fa5454570a9cbbbe43bd6b0b29cae1c49,نیلوفر آبی,@Meshi1384,2022-07-18 14:18:17,چجوری فرق بین تعویض روغنی با مکانیکی رو نمیدونن,['@amiralliiam'],,,,
43,b317d8731813bab3c7f3ddaab955dd8bef093cb55aff1668faecf47dcf70db68,اوس‌معین,@MoeinV8,2022-07-18 14:07:39,بیشتر بهش میخوره تعویض روغنی باشه,['@itssabouteme'],,1,,1
44,9a77df880d02a9dc05d65d6ff39707713ef30987be72cfbbf2a2d1a99679023d,دایناسور مهربان,@kind_daeenasour,2022-07-18 11:38:59,بابا زنگ زده که چرا مامانتو تنها فرستادی کارواش و تعویض روغنی؟=))))حاجییی اون موقع که من کل تابستون بخاطر سنسور گاز و پمپ بنزین ماشینم تو تعمیرگاها کمپ زده بودم تعویض روغن و کارواش ماشینمم تنها میبردم هیچکس نگفت تو تنهاییا ولی الان حاج خانمش تنها رفته ممکنه النگوهاش بشکنه=)))))),,,,,3
45,d18250077e9b731fd4521bb3db835537638254dd833cd50604fc0e03b934735d,حضرت‌آقا ‌,@marmoollak_ir,2022-07-18 11:21:08,"منم توهین نمیکنم ، کون لق هرکی که اینهمه تناقض رو میبینه ولی بازهم به کسشعرای یک مشت مزدور و مافیای پزشکی میگه علم
آدم مگه ماشینه که هر ۶ ماه یکبار باید بره تعویض روغنی ، روغنش رو عوض کنن.
#بنده_به_شما_علاقه‌مندم","['@mojtaba_alavi', '@_breeze65']",['#بنده_به_شما_علاقه\u200cمندم'],,,3
46,0a8a9b82ab99cade76843f986b39aa81a8f357976489311b972b02a59065a770,Vahid Rezazadeh,@vahidrezazadeh5,2022-07-17 22:06:46,اومدم تعویض روغنی ، طرف اینقدر به ماشین گیر داد فکر کنم قبلا نمایشگاه داشته داره میزنه تو سر ماشین ,,,2,,32
47,bd26a8aa0bce614e209c723486f4e11acb74cd5a8ec08c1120d155656d40e255,تیلیت,@Tiliittt,2022-07-17 00:50:15,از تعویض روغنی مستقیم می‌رفت تو غار!,,,,,4
48,c85233f00707e4709138709700241d37c9b0c838a6f8ea579301ef24ddb745fe,کاظم علیرضا,@kazem_alireza,2022-07-16 21:01:38,"رفتم روغن ماشین رو عوض کردم و طبق خواست صاحب مغازه بجای کارت کشیدن مبلغ رو کارت به کارت کردم.

شاگرد تعویض روغنی چه کم دارد از پزشک متخصص؟!",,,3,2,50
49,b0bd9e56551e037209c59cdc891956af7e238ee486a467582f9495f013f02253,chiral,@chiralko,2022-07-16 17:50:42,همونه دیگه یه لگد خورده در ماتحتش، اما خب با مکانیک محل آشنا نمیشی، فقط تعویض روغنی رو بشناسی حله!,"['@boiereihan', '@noxnox000']",,,,
50,2c065b161463f35b553ed84af96c82411afeeeec8f84747f01b34fc7e97f0b96,محمد صادق عبداللهی,@ms_abdollahi,2022-07-16 13:08:43,تعویض روغنی رفتم میگه کارت به کارت کن یا پول نقد بده!,['@TorkashvandH'],,,1,5
51,23debcbd7cf248fe50dbd1ce1804e7b39573e5f75ac9a1ab57b15bf47a00cf24,Mohammad Karimi,@mohamadkaaf,2022-07-16 12:20:00,برای تعویض روغنی طرح‌ش زیادی گوگولیه,['@asanati61'],,1,,2
52,ebef07fc20a75b5778268d5a219f6297a55080381b883b30c406d22c8a20630f,عموعلی,@asanati61,2022-07-16 12:13:40,اومدم تعویض روغنی قهوه برام آورد حس فرهیختگی دارم,,,11,1,85
53,82fa9e7ff355a855c212bb356abafa7dbb8640f9632fbed9e641060602c54ece,امین,@ammmminnn,2022-07-16 01:26:48,میخندی؟ پس فردا که مطبتو خریدم کردم تعویض روغنی میبینی,['@__samira____'],,,,
54,9658b4757870e8a3f39b656b4056f82ec51c93e8480f808ad9bdc9f94256fe41,Soroush,@Soroush_gh__,2022-07-15 15:23:04,"دقیقا ما املاکیم..بچه های بغلیمون cng کار،تعویض روغنی ،جلوبندی ساز،آهنگر
همه نشسته بودن","['@Shahin33362666', '@moludgh']",,,,
55,06c6a55dfbc4013d56f26c7c5a862114d4e3672a8b8e04dfe5848a4d1105815a,قهرمان پرآوازه,@famoushero1,2022-07-15 12:26:42,"یه رفیق داشتم اسمش عباس روغنی بود. خانمش که باردار شد بهشون پیشنهاد دادم اسم بچه‌شون رو بذارن تعویض روغنی

باهام قطع رابطه کردن",,,1,,19
56,f9564cb83ac1bccb3ffcb3fa8a38b187603d304d787a34162ee4327f45f48377,Şahin,@shahintbz,2022-07-15 01:14:45,تعویض روغنی,['@MarMar7293'],,1,,
57,3e8692a40c511a4c0b0211e5d748b6aa08cb9667684773b29ede4ae7fecabf57,Mohsen,@Mohsen09393739,2022-07-15 00:47:44,بیخیال رنگ مداد و سیاه قلم دیگه تعویض روغنی که کار نمیکنی,['@saakineh'],,1,,2
58,8544783ee49f582d7dcfd3e02d661bcfed9195bb594ea88817d8d20186472605,Piruz the Sassanid Cataphract𐭯𐭩𐭫𐭥𐭰,@Piruzan_,2022-07-14 22:51:08,بودجه و هزینه مملکت را که نباید صرف دادگاه و وکیل و این مزخرفات کرد.یک گاراژی،مرغداری،تعویض روغنی چیزی پیدا کرده دست اینها را با کابل میبندیم میبریم توی حیاط آنجا کارشان را با یک شلیک میسازیم.دادگاه!!,['@Ffffekkrooof'],,1,,3
59,b46222f424997126dae2d9ae7782f26b578bc4448d8aa1a3fc32b5829f7ff99d,میم.,@onemasod,2022-07-14 19:29:54,وقتی میری تعویض روغنی,['@imaphroodite'],,1,,1
60,2a046bb21541c44605ed265e0c0570d126df166a07ac5c0209e6b5423b257ffb,هوشنگ فریادرس,@Houshan56810728,2022-07-14 15:32:28,نه داداش وضع مالی آنچنان خوبی نداشتیم پدرم یک کشاورز بود ودر.روستاهای خرمدره باغ انگور اجاره میکرد پول اجاره اش راهم ازبارفروش میگرفت وانگورش را به همان حجره میبرد وسودهم میکرد البته سال 57کارگر ماهی 1500 تا 2000 تومن حقوق داشت من خودم دریک تعویض روغنی کارمیکردم 1800 تومن میگرفتم,"['@DadIraniii', '@shahaaab61', '@ArezO00OzerA']",,1,,6
61,55705a7b4a761991944748d90f343ac6469b31f59229fa60401262f16b8d2050,MarhoomChurchill,@MarhoomChurchil,2022-07-14 13:06:37,"یعنی مزخرف ترین روش دودی کردن غذا استفاده از روغن و زغاله
لعنتی غذا مزه تعویض روغنی میگیره 

روش های دیگه ی اصولی رو امتحان کنید ناموسن روغن سوخته چیه آخه",,,2,,7
62,4b0ea929b921f750fb62e4a812b4f964d539f0f2f34a2fe353af7d08a63a17b8,پور,@pouriaazm,2022-07-14 09:16:47,هر قدمو ۶۰سانت در نظر بگیری سر ماه باید برم تعویض روغنی,"['@pouriaazm', '@Mohadesemusavi']",,1,,
63,28f269d6e88e5d6109befc7a7de9bf6e1aceb882f5df0ff5a97929659da8415d,Mahdi_hm,@Maahdi_hashemi,2022-07-13 14:24:44,تعویض روغنی داری فک‌کنم,['@YeganehZadi'],,1,,1
64,3779f9099d3c5371d94b9ef754627a30fa2f285356e3467c26de0f031d356ba1,شوذب,@Mo17091683,2022-07-12 22:48:10,"دوماد باجناقم صبح  بدجور از گرونی روغن می نالید و تعویض روغنی ها رو نفرین می کرد
رفته بوده روغن ماشین عوض کنه حسابی سرکیسه شده
 شوخی و جدی گفتم
تو یکی دیگه خفه شو و از گرونی حرف نزن
 با خانواده میری مراسم سلام فرمانده و عکساشو میزاری پروفایل یعنی از همه چی راضی هستی
تو یکی خفه شو",,,1,,5
65,ed0bfce17b407184c3251b8d9a8769a9af807151fd8cd29600b58d352841cdbe,Emboscado,@Emboscado_,2022-07-12 18:36:41,برو تعویض روغنی,['@Nasrin_1997'],,1,,1
66,2bd1293fc9de284c19447763979f15f6d663f4d06ba229f482396b6ff1e5cd5c,REza,@REzaFIMEbaZZ,2022-07-12 12:55:31,"ماشین و گذاشتی تعویض روغنی یا رینگ بندازی؟
تلیسمان و عرض میکنم",['@pouriavariety'],,2,,1
67,2ac68fc24f8f7843da05a45ffe23cf9532148f89089d8f80f052dad012bdb63e,ɱơɧąɱɱąɖ,@__MOHAMMADD__,2022-07-12 11:39:08,"ارهههههه
امروز یک میلیون تعویض روغنی پیدا شدم‌ سوختم دیگه عکس این چیه برام جذاب باشه ","['@meysam52863848', '@ashiii1364']",,1,,2
68,f29d9081eee51a821f5b65d0622891abfb522655f19d1fdf0a583e8aea1e2239,Nona,@carelessEagle,2022-07-12 11:09:55,بچه‌ها جون آقای تعویض روغنی دیروز به من گفت داره برای بچه‌دار شدنت دیر میشه و زودتر ازدواج کن :)),,,1,,14
69,2e71c293579842c7630182cf39d8a15883bce5d3b1f3e2504b0f97f1d42d2cfb,ɱơɧąɱɱąɖ,@__MOHAMMADD__,2022-07-12 11:03:41,"اوضاع خیلی خراب شده 
امروز یک میلیون کارت کشیدم تعویض روغنی
واقعا چخبره!!
برا یه ماشین سایپا",['@ArezooTorktaz'],,1,,2
70,08d708fb8e474965fc2092094d39e330e5de944052711ea4614777592ebfa23d,sepi,@Sal_Va_Dor74,2022-07-12 06:39:34,میخای تعویض روغنی بزنی,['@barchielll'],,,,
71,3f94b803432f4257fd90f7f4d5cfb2d753925ab6f7ae4f1bdb0838c22eaea05e,شاید وقتی دیگر ..,@rezashahbazi63,2022-07-12 06:31:24,"مگه خاموش شدین
باید بری پیش تعویض روغنی ...",['@E0L0a'],,,,1
72,f5cbb35700b833a834e69babae8977b9c2cdd9bb8e8da6a45e5f8663ea45a4c0,قاف کاف لاف لاف لاف ,@PezhzhVa,2022-07-11 17:14:05,ایران خودرو از ساعت ۲ منو الاف کرده برا ی تعویض روغنی.یعنی وقت مردم به تخمشونه قشنگ,,,2,1,35
73,9e9e784fb2621b17d6f2e2ac24805d8018bcb94da6bc50e3d3ebd5a778f55c99,Salsabil,@Salsabil10t,2022-07-11 13:01:15,لطفا به فروشندگان لوازم یدکی و مکانیک ها و بیمه ها و تعویض روغنی ها هم بگید با همان قیمت اولیه سالهای قبل بفروشند و خدمات دهند به رانندگان,['@far_mi_sa'],,1,,
74,2d44bbaea2a29ba0a08dcffa7e5e7daaa4fcc06400627edb726e3c3f973bc1a2,نویدَک,@NavidRamaki,2022-07-11 10:57:35,ایرانول خوبه که   . شاید زیرول گرون شده یا این بی ناموس تعویض روغنی فکر میکنه من حالیم نیست همش پیشش میرم  داره تا دسته فرو میکنه ؟,"['@haamiiiiiid', '@xmamadreza']",,1,,2
75,48eccd458391325a6ce0aad4c182d5da3e7cef4f044733304eb93da7a8010d65,Amirreza | امیررضا,@amirrezasocial,2022-07-10 18:43:30,"۸۳۰ هزار چوخ یه تعویض روغنی ساده با ۷۷ هزار چوخ دیگه بابت یه شونه تخم مرغ میشه: ۹۰۷ هزار تومان ناقابل

روز تعطیل خود را چگونه گذراندید!",,,1,,9
76,0aa4c1844aa26e199b7c6147f37267499d693204550c745222c945c8e1bda9bb,دکتر ارنست,@Drernesst,2022-07-10 15:50:19,یک چیزی که تعریفش گنگ مونده تو مملکت ما تفاوت در تعریف نگهبان و حراست هست که همشون حس امنیتی بودن دارن. طرف یک پارکبان ساده‌است سیس امنیتی میگیره. یارو نگهبان بیمارستانه وارد میشی میپرسه کجا ؟ هیچی داداش دارم میرم تعویض‌روغنی!!بیمارستان چیکار میکنند؟ (جدی).,,,,,8
77,ca6d3208e9d9f2bf2e2aeaf3cc780afceea221541e22a307d86a8bbef3ad9bf4,محمود,@mahmood19800101,2022-07-10 09:54:12,وقتی یه دوزاری لکاته‌ای مثل مریم کریم‌بیگی که شهرتش رو مدیون برادرش که سال ۸۸ ناجوانمردانه کشته شد هست و برای عوام میشه منادی آزادی‌خواهی و هر چند وقت یه بار میره زندان اوین تا تعویض روغنی بشه چرا نباید #مصطفی_تاجزاده  پفیوز کلی طرفدار داشته باشه؟ این حکومت بازی رو خوب بلده.,,['#مصطفی_تاجزاده'],,,3
78,55a4cf2786079743612b78b8b71b4da136b6850a4b0f3f4823937f33665a9eab,Anemone,@Anemone22226941,2022-07-10 04:09:39,روغن رو توی یه ظرف جمع کنید و بعد از یه مدت ببرید بدید به تعویض روغنی ها. ( تعویض روغنی های خودرو و....),['@zadeyepayiiiiiz'],,1,,1
79,a4ae6d5cf5d5e517c5550b7e40602940183d168c7bb9ac0b140dce43a1ad0eeb,Stone,@stone200200,2022-07-10 00:34:44,والا، پسر بره تعویض روغنی یاد بگیره.چه به درس اخههه,"['@paaleeng_sas', '@docer_']",,2,,3
80,fc5420492927e8c8874490c94459cee9df5233ee1f6d202b6f3831875413849d,حاج آقا فرفری,@haj_agha_frfri2,2022-07-09 21:38:32,"برو تعویض روغنی 
نزدیکه",['@notimportantt9'],,1,,
0,4bff57792fd38339338fbb3b6e7d195f16086e0f8b4548255fca4dd527594454,میر قیلیش,@mir_qilish,2022-07-09 14:18:28,این توقع داشته ببرتش تعویض روغنی؟,"['@saeidzariin', '@itsme_aiida']",,,,
1,b4b9c812d623c7f18df48315741ca4ba7a41ba9c1ad43e7962f742180507e650,hekmat,@hekmat__ir,2022-07-08 17:22:54,"کمک کند؟!
تازگی‌ها انجام وظیفه شده کمک؟
ادبیات جالبی داری؟ از نوشتن تعویض روغنی پرهیز می‌کنی و کسر شان است! دو روز پیش هم شرق متضرر شدن مردم رو نوشته بود تنبیه شدن مردم! انگار مردم بچه اند.
حقیقت اینِ که حسام آشنا با like آن توئیت نشان داد که درکی از همسان سازی حقوق مشاغل ندارد.","['@fara64613662', '@salavatianghali']",,1,,
